pt_GeV,eta,phi_rad,m_GeV
0.012586347,0.90138465,0.2242026,0.08536729
0.05016756,0.7229599,0.50291145,0.077554315
0.012614207,0.8636641,0.19994502,0.110147245
0.12575634,0.5095175,0.7670845,0.02936712
0.01963923,0.8171119,0.23658474,0.21941108
0.0071900636,0.9404377,0.17271824,0.084054634
0.009013778,0.9262234,0.19544931,0.123017155
0.07663034,0.3100378,0.8783789,0.010081898
0.016247269,0.8285148,0.21393715,0.2239108
0.014100913,0.86674047,0.2024352,0.16623937
0.078012936,0.2981342,0.9431445,0.0033881923
0.08866745,0.34213606,0.8049992,0.024780683
0.010266698,0.90935147,0.1843575,0.12569626
0.07304469,0.3072649,0.9622574,0.002413409
0.09467274,0.33798274,0.8882414,0.009857491
0.07905188,0.3349489,0.81824595,0.013389882
0.0117703695,0.895815,0.20423381,0.15479079
0.04372653,0.69028676,0.37995034,0.07059338
0.0136658,0.87969065,0.21053785,0.14848088
0.08891043,0.39005738,0.69461465,0.039364897
0.03735063,0.7464628,0.36819002,0.088143095
0.00714215,0.93566227,0.18607622,0.087948784
0.009674071,0.92638916,0.17783372,0.09614802
0.07114943,0.2984669,0.9780141,0.0016565503
0.07601395,0.28193915,0.9629123,0.0025525887
0.011297305,0.893546,0.19436562,0.13682072
0.016974326,0.8814486,0.23251966,0.14475659
0.008227565,0.9009933,0.19414891,0.084653825
0.016739827,0.8467514,0.2253221,0.19517452
0.013781735,0.87892973,0.23162563,0.10692569
0.02310588,0.8214055,0.29670826,0.15007105
0.03763833,0.75486565,0.3591289,0.08484819
0.009585295,0.9238029,0.17155845,0.13358966
0.08025294,0.39496243,0.7051433,0.03803347
0.010359402,0.9055557,0.1773969,0.13793941
0.006201548,0.9542422,0.15515794,0.09105091
0.033851232,0.8100066,0.4771349,0.055188145
0.06927357,0.5613001,0.51191294,0.073750325
0.022716248,0.84936404,0.2557863,0.0911049
0.015919473,0.82299584,0.20567393,0.22863217
0.09769923,0.3761619,0.7314358,0.030849282
0.011148544,0.9087459,0.18471444,0.16314508
0.04306934,0.7153545,0.37039667,0.097749166
0.040009942,0.75989676,0.5304456,0.05338759
0.10674312,0.472059,0.62462175,0.09820353
0.008904843,0.93428737,0.19850539,0.085085906
0.009338842,0.91625917,0.20967017,0.0783925
0.019371817,0.85265213,0.2472213,0.24375235
0.076548696,0.32924128,0.7795483,0.017341796
0.0479792,0.71038467,0.3755925,0.091713324
0.010547603,0.9132855,0.1851842,0.12244817
0.06355509,0.5771393,0.535802,0.09338302
0.012402613,0.90116763,0.19424787,0.15456581
0.010409513,0.905111,0.18174759,0.13736185
0.008055855,0.9370561,0.18394662,0.103386916
0.021100974,0.77949256,0.2639119,0.3838328
0.02003501,0.84086466,0.26477462,0.23053908
0.008002859,0.94355357,0.17189485,0.092275016
0.012915518,0.8870113,0.18433411,0.1478664
0.0082111,0.9279758,0.1721132,0.081831306
0.08807866,0.33178943,0.9051385,0.012969947
0.013403603,0.87951934,0.24221703,0.095833
0.010814026,0.8956035,0.19055806,0.1357687
0.00750464,0.941783,0.15508468,0.07624636
0.009121758,0.9288147,0.1796922,0.0728554
0.06162391,0.31925508,0.9115268,0.006135286
0.007875052,0.931894,0.18190719,0.072146825
0.064550355,0.27869868,0.98558944,0.00084291294
0.021417014,0.826254,0.31841615,0.07443474
0.06439752,0.7130066,0.42820096,0.08625799
0.005704322,0.955741,0.15150948,0.07723397
0.066809416,0.27470928,0.99083096,0.00067034096
0.014744628,0.8650192,0.22033797,0.16294381
0.050110858,0.7031112,0.41265857,0.07551757
0.014503048,0.8947275,0.21487923,0.18675774
0.009218334,0.9362159,0.16417395,0.1118819
0.012064585,0.9175768,0.1907496,0.09189286
0.0132742245,0.9113201,0.2125331,0.123931296
0.100568645,0.5124934,0.6474753,0.05600193
0.07991807,0.30687279,0.8673885,0.009463351
0.018155122,0.79936796,0.2662606,0.20859641
0.013042176,0.8879626,0.23078983,0.16838045
0.007929077,0.93533343,0.18727532,0.076262616
0.011961262,0.87462366,0.24692796,0.1204669
0.01608034,0.8670005,0.23351514,0.15867625
0.08595718,0.39522204,0.66469586,0.043820947
0.075335585,0.60668695,0.51817805,0.07633644
0.010852513,0.91320586,0.18488723,0.1304947
0.016741086,0.8476566,0.21487764,0.19320968
0.01158258,0.91098744,0.1865883,0.15433154
0.05458328,0.5505697,0.5261414,0.060706858
0.007892583,0.9327351,0.17409082,0.07126295
0.012884642,0.88367975,0.24701472,0.17217967
0.016560437,0.9057349,0.23278913,0.15541294
0.006989196,0.9474949,0.14835566,0.09628489
0.011651929,0.9015172,0.17007321,0.15413478
0.00981509,0.9180271,0.18471554,0.13499618
0.018026138,0.8481277,0.29612926,0.15902053
0.012702647,0.89281917,0.2049084,0.16869234
0.006177543,0.9457329,0.1552338,0.07106175
0.020264285,0.8030562,0.24564764,0.24394321
0.08192118,0.32193232,0.84186226,0.013974411
0.021028679,0.7580154,0.22771819,0.28992432
0.02163383,0.8214915,0.2630057,0.27165842
0.012324801,0.87747943,0.22639957,0.14717402
0.008979529,0.92425174,0.15609832,0.13128908
0.07809731,0.34413448,0.71360904,0.028856473
0.018300198,0.80708873,0.2293107,0.25059363
0.028186537,0.80523455,0.29970905,0.1166987
0.07847221,0.6236968,0.5238645,0.08998138
0.012687776,0.8919289,0.25107843,0.13474463
0.093246825,0.3393907,0.7850927,0.017929573
0.020587156,0.7888798,0.22278173,0.27792436
0.011331368,0.9088409,0.22583725,0.092145324
0.06906451,0.338098,0.76297575,0.01646223
0.01824867,0.8273435,0.23196416,0.22013399
0.017942416,0.84316367,0.24453306,0.20564836
0.0085843,0.92762536,0.20411527,0.07396815
0.019275865,0.831342,0.23949899,0.21379052
0.075194605,0.36740145,0.7397081,0.026263045
0.10005062,0.41229928,0.707701,0.04501099
0.07017581,0.41678494,0.57695377,0.058307603
0.013382532,0.85978544,0.23557617,0.14304155
0.0076085087,0.94428277,0.15604909,0.10568309
0.12332316,0.48374304,0.74921536,0.038663715
0.02288476,0.86454344,0.28186163,0.16422315
0.012822766,0.8719617,0.2486037,0.1585448
0.012924469,0.8961241,0.25797918,0.09189178
0.016230602,0.84928846,0.21329527,0.16680697
0.013873626,0.88610667,0.22978395,0.06808255
0.01945301,0.8384469,0.2567531,0.24208656
0.010391012,0.91309613,0.20203936,0.0970499
0.053666178,0.56689316,0.48690695,0.07775822
0.008531858,0.9358518,0.17620093,0.073258586
0.013241886,0.8701717,0.21280073,0.14841916
0.009535555,0.93597394,0.16846386,0.12932272
0.014576578,0.8643841,0.21336387,0.17032862
0.08881597,0.34485123,0.9014089,0.007781671
0.086589366,0.43165606,0.6196967,0.054178327
0.121027045,0.4371072,0.7825365,0.034380168
0.0074082296,0.9459345,0.17085733,0.08870401
0.04020158,0.78942287,0.33721605,0.0778595
0.013161418,0.8970341,0.26131597,0.0686324
0.11604949,0.37960052,0.8584187,0.018613942
0.012190791,0.8649344,0.24285555,0.11739523
0.013143333,0.9113669,0.22515127,0.08093695
0.010365172,0.9149434,0.20756845,0.11497151
0.095627315,0.31817794,0.95439994,0.0042223954
0.012837139,0.8885323,0.22807033,0.07168459
0.014533682,0.8908546,0.23088124,0.15886578
0.07450999,0.67210186,0.5720786,0.056775533
0.09432129,0.33043653,0.8764641,0.010449345
0.00789761,0.9296187,0.18039016,0.061767373
0.018347666,0.808441,0.2311999,0.27259308
0.082835294,0.384408,0.6595638,0.035853174
0.06734853,0.5211029,0.5157521,0.058947492
0.07226706,0.2862783,0.9852521,0.0009829927
0.012764018,0.87755245,0.21318972,0.1372937
0.10806772,0.38164967,0.78073525,0.02811815
0.0102053825,0.8997205,0.21334308,0.088847876
0.008914227,0.9116174,0.19133785,0.11456467
0.013976159,0.869604,0.26116624,0.1536724
0.012653525,0.898606,0.237216,0.15720908
0.012912959,0.9090358,0.20171441,0.09063833
0.06866994,0.28200498,0.97071093,0.002315592
0.013176116,0.8806135,0.19557188,0.17406455
0.023551337,0.7613128,0.25029016,0.32262784
0.006954869,0.93619573,0.17174973,0.06301387
0.009493934,0.9032906,0.19203416,0.10147426
0.010780387,0.89212215,0.24089757,0.114588566
0.070196465,0.25118142,0.9950645,0.0002915615
0.011412641,0.9144389,0.2032504,0.08248315
0.006379011,0.94306356,0.1608447,0.08479855
0.0127198165,0.90435445,0.2191345,0.077365324
0.018862458,0.83825153,0.2758041,0.20868969
0.07303215,0.5587189,0.48884577,0.080054514
0.0991591,0.41727972,0.7559424,0.03417835
0.0087644905,0.9336868,0.17624544,0.12424276
0.01400557,0.8793128,0.24947889,0.067865916
0.007246583,0.9439577,0.16681507,0.08126652
0.038490053,0.7885739,0.33487386,0.08436842
0.0067302566,0.9393796,0.17076804,0.0933397
0.013504055,0.88498825,0.26121977,0.1374016
0.05466104,0.6561823,0.41448212,0.08752461
0.025486622,0.7805454,0.3263632,0.08753116
0.08577257,0.38522896,0.61344653,0.046281606
0.10891127,0.52800167,0.81343687,0.042317443
0.037341703,0.7405335,0.36312544,0.075607486
0.015518728,0.8851036,0.23744304,0.16017042
0.066521734,0.2863068,0.988754,0.0006634523
0.022000613,0.8121248,0.21872677,0.27688324
0.012079975,0.9139141,0.18129176,0.18233883
0.0457246,0.2831625,0.9836001,0.0008862392
0.018695435,0.83287853,0.22885607,0.23562068
0.10709444,0.46245193,0.68880767,0.058959525
0.0049529257,0.95732385,0.14371456,0.067331314
0.021610815,0.84842336,0.27257612,0.18163985
0.016685924,0.8534588,0.2144282,0.20498319
0.031535856,0.8008362,0.32806486,0.0871511
0.012370319,0.89107573,0.2052296,0.14248306
0.043556,0.72860104,0.39304096,0.08082214
0.061253387,0.6426794,0.5123293,0.064947054
0.016762495,0.89070344,0.29715484,0.06810785
0.066148624,0.3219011,0.96205485,0.002154451
0.0760467,0.50109637,0.6061389,0.096006684
0.022954265,0.7936236,0.2197665,0.3641417
0.032444414,0.7745373,0.32822776,0.13377376
0.0141862165,0.8559567,0.2557675,0.10707314
0.012866303,0.890383,0.23749061,0.12241046
0.028717749,0.7927732,0.31000948,0.07976214
0.09156927,0.43779713,0.6430001,0.04945563
0.056775868,0.26155704,0.99627435,0.00023983502
0.008928313,0.9227786,0.16555813,0.1256683
0.03346348,0.8104243,0.33614758,0.08341415
0.009369888,0.9371087,0.15902422,0.13772471
0.077841006,0.32647634,0.79309833,0.017054139
0.022648122,0.8033966,0.22838293,0.2568674
0.012718781,0.8942821,0.17969722,0.17108358
0.020950334,0.8747441,0.25068223,0.08713233
0.023888856,0.7680343,0.28972134,0.28621244
0.01656286,0.82786906,0.22565451,0.20590441
0.022823028,0.81075734,0.29593846,0.085860774
0.011179833,0.91190284,0.18924135,0.14813985
0.11416753,0.45626977,0.73543215,0.037813634
0.008039578,0.93220717,0.1898098,0.09841475
0.018127162,0.8712337,0.2969741,0.12172937
0.048821587,0.25906238,0.9942395,0.0003255727
0.0092474045,0.9176466,0.20457248,0.07272053
0.009206403,0.9311177,0.1747479,0.15004715
0.080414854,0.48474535,0.60045874,0.0909805
0.022246307,0.81798494,0.27014413,0.35004008
0.013402002,0.89783806,0.2330969,0.08284615
0.062385127,0.3496163,0.870746,0.009240933
0.0076085585,0.93664217,0.15362518,0.10751707
0.082736455,0.39180288,0.66025805,0.04514205
0.008192224,0.9227417,0.15876247,0.11727632
0.11787003,0.42388424,0.74707186,0.03052025
0.08342934,0.52313495,0.55008984,0.065602206
0.07460735,0.30395332,0.93531233,0.004543404
0.010179994,0.9174011,0.22633594,0.1299974
0.013811111,0.90069354,0.19909377,0.16773547
0.051577326,0.7087386,0.41589242,0.07741088
0.005883127,0.95582044,0.15041639,0.077546306
0.015368366,0.8477993,0.22696446,0.1951609
0.076433055,0.5332815,0.50213087,0.076120466
0.017598074,0.8670863,0.20947327,0.17856528
0.0721052,0.2942637,0.9186931,0.0055483985
0.045548473,0.65203136,0.41332293,0.097655624
0.014605647,0.89166546,0.18912612,0.19605929
0.011173662,0.9078115,0.22295432,0.15902032
0.0650659,0.2945881,0.9781109,0.0016345296
0.0055971183,0.95538896,0.14956257,0.071761675
0.013126003,0.89204556,0.25479534,0.085842945
0.017425135,0.81490284,0.23343952,0.20719679
0.105501756,0.45782107,0.6824896,0.04903996
0.07151188,0.28047344,0.95141727,0.0023111438
0.03156404,0.7851718,0.31537336,0.108778425
0.024289023,0.80757725,0.24885394,0.29048356
0.014504814,0.78966177,0.2314215,0.19954194
0.019733356,0.85704494,0.2675716,0.09625197
0.012102769,0.9162871,0.17798682,0.1885224
0.12897015,0.47040153,0.813036,0.025940605
0.05882107,0.29141358,0.99202234,0.00052422297
0.02177449,0.8209497,0.23181944,0.29111907
0.050730053,0.6634366,0.4348193,0.112982355
0.013151438,0.88077366,0.23059785,0.09321685
0.09371283,0.39520985,0.7674331,0.020813854
0.018498681,0.83800995,0.26016092,0.18102114
0.014463859,0.9087327,0.32025722,0.069848694
0.051708113,0.6682004,0.42127594,0.14063008
0.019893715,0.7909647,0.2636882,0.29516625
0.007431886,0.93906534,0.15381293,0.11178612
0.010531163,0.91716164,0.21076033,0.074286796
0.082744524,0.405747,0.6674182,0.0522796
0.074348345,0.3716591,0.8026425,0.018404968
0.01854365,0.78643715,0.27972323,0.3071167
0.047098324,0.67688686,0.365782,0.08535116
0.0855377,0.3333201,0.78043365,0.02024332
0.0313789,0.7752789,0.32547304,0.11088582
0.01606619,0.89450175,0.27462295,0.09043781
0.08472254,0.314667,0.939204,0.0043846634
0.009325661,0.9072681,0.20223707,0.11639481
0.021525498,0.8367009,0.28669444,0.09143589
0.10204737,0.38382792,0.8011722,0.0276071
0.014305273,0.88774294,0.22628483,0.11176458
0.01751544,0.8459111,0.27594897,0.21608832
0.06578526,0.28298712,0.970713,0.002137125
0.016463457,0.86878496,0.25243166,0.07789386
0.0070233718,0.9446642,0.1781316,0.08073773
0.014182176,0.8932193,0.22783223,0.10524257
0.09814683,0.428589,0.67735904,0.04245139
0.0727432,0.51130503,0.5923853,0.067900166
0.014207679,0.88986456,0.20708802,0.18376797
0.058386043,0.7158038,0.5167589,0.06015463
0.018840704,0.8696411,0.24130897,0.19275117
0.015957078,0.8547683,0.23252068,0.16308361
0.07537643,0.28253233,0.9294911,0.0051850867
0.024934044,0.7993951,0.26460618,0.25261152
0.0074674967,0.94406503,0.15682061,0.09321085
0.01301015,0.8838704,0.22829786,0.18346494
0.008373498,0.92879695,0.20508368,0.07815494
0.015898809,0.868566,0.20960595,0.19480507
0.022104645,0.7961971,0.24799637,0.2855499
0.0106478585,0.92035204,0.20329304,0.07728862
0.049514487,0.57459587,0.49770266,0.07147073
0.0313156,0.7876554,0.3374505,0.08100761
0.016733158,0.8787261,0.23116674,0.104542576
0.006723145,0.9481173,0.16392578,0.0824562
0.11801749,0.5369019,0.7387459,0.04390536
0.011776217,0.8804259,0.20672244,0.08744748
0.011954596,0.9033069,0.21394809,0.08853851
0.030948825,0.7709845,0.31752953,0.084790505
0.10430341,0.37015042,0.7996487,0.02506992
0.014029361,0.8686903,0.2820625,0.10096953
0.013715552,0.8769454,0.22413439,0.1971042
0.09089339,0.32556382,0.8755468,0.013554847
0.07201789,0.6410718,0.47159138,0.08245449
0.01156446,0.9031323,0.3227104,0.063961655
0.024269063,0.8652562,0.29474375,0.14987096
0.0839128,0.49254662,0.619566,0.076687984
0.021279363,0.8580032,0.25649896,0.0876189
0.012604899,0.87829554,0.23601438,0.1395019
0.011212759,0.89685196,0.20755802,0.13060836
0.08097177,0.44731843,0.5788712,0.06707569
0.019338822,0.8220592,0.23865415,0.23132035
0.009977473,0.93381155,0.18155876,0.1033522
0.007171265,0.94227564,0.1732661,0.07936966
0.05670827,0.28281602,0.9914104,0.00050260755
0.01211598,0.9171914,0.18213303,0.15053706
0.013633213,0.89037275,0.1828212,0.13928644
0.016563667,0.8432636,0.20510326,0.18274708
0.07079324,0.29656196,0.97978634,0.0017564169
0.009868685,0.91951126,0.18450578,0.1389249
0.0073121353,0.9415106,0.15379098,0.11096976
0.012430363,0.881417,0.23033348,0.114261806
0.01865613,0.8730868,0.33771,0.069191985
0.010875894,0.88791895,0.19552714,0.1351896
0.07382489,0.6172509,0.46726012,0.085152745
0.014911195,0.84928054,0.22615886,0.15515341
0.062048726,0.6278192,0.5154724,0.11196161
0.014864439,0.86105114,0.20819002,0.195404
0.055759918,0.6312403,0.43222225,0.10509105
0.0153073035,0.8190511,0.21760361,0.1641774
0.0117365895,0.8892196,0.23585407,0.08153546
0.009648239,0.91003156,0.1876178,0.11449808
0.020524558,0.81366634,0.23252076,0.28488287
0.018588383,0.8634525,0.26666144,0.14252855
0.008642005,0.93127286,0.18034923,0.07122751
0.005840025,0.9534635,0.14335531,0.075979464
0.10268116,0.4059924,0.85021305,0.021304198
0.024780057,0.8236872,0.21182606,0.42043337
0.016036589,0.8797645,0.19697279,0.20389694
0.0069181463,0.94370854,0.17098963,0.077899866
0.006744415,0.9461023,0.16753829,0.075660124
0.01542965,0.861849,0.28739673,0.0971337
0.07885802,0.49497932,0.5716285,0.05690486
0.008969003,0.93132687,0.18691742,0.08455851
0.01533994,0.8859087,0.19115232,0.2316306
0.088480696,0.32991502,0.89790577,0.011034157
0.020857144,0.77825886,0.24577764,0.32169026
0.023229102,0.8043055,0.2868315,0.25653568
0.0076915845,0.9277949,0.16452022,0.08892327
0.017329434,0.82249254,0.22128704,0.21671334
0.014345105,0.88624436,0.23552501,0.09310829
0.005735661,0.942803,0.16877858,0.07767583
0.10580972,0.41145772,0.72585946,0.032288905
0.081210606,0.42409986,0.6870172,0.05060717
0.014491821,0.8362689,0.28379205,0.08351073
0.008482476,0.9350191,0.16819356,0.12414116
0.011949562,0.9049038,0.17716111,0.16141383
0.007941627,0.93787646,0.17624359,0.07637895
0.015506712,0.9098825,0.21038234,0.10973079
0.0176116,0.8677687,0.22603028,0.18366665
0.01925351,0.8636207,0.26864743,0.08331261
0.081360675,0.33873495,0.78899956,0.016731504
0.019554552,0.8377936,0.26275307,0.2400922
0.031830177,0.78841656,0.39092082,0.06631528
0.009576291,0.919517,0.19036876,0.09716216
0.0060281972,0.94579965,0.15626414,0.076480635
0.019812157,0.8220947,0.24120982,0.2241314
0.029611044,0.8205622,0.46918625,0.062473107
0.017965166,0.8482481,0.22348401,0.19844328
0.012698533,0.8550232,0.230728,0.123310484
0.062003486,0.28703007,0.9705119,0.0021700817
0.028611949,0.7799456,0.33423975,0.07856451
0.09451029,0.42344126,0.68199515,0.04471691
0.014630168,0.8751425,0.22314651,0.17546415
0.058011822,0.70806664,0.42012683,0.12902212
0.11314791,0.38226092,0.8552864,0.022882365
0.016992413,0.8345089,0.2197158,0.20745376
0.008638336,0.9368526,0.1694489,0.12339991
0.073834434,0.3781634,0.6595299,0.037744228
0.10256675,0.46327636,0.72727793,0.051134225
0.014644899,0.888731,0.18877661,0.2023205
0.0062404787,0.9454791,0.15787077,0.078538276
0.015868384,0.8630195,0.21662085,0.16067998
0.11765144,0.44654357,0.8501512,0.019366635
0.118666254,0.37440833,0.8843876,0.013077812
0.015097489,0.881999,0.24452557,0.2076873
0.009442906,0.9123885,0.2171264,0.07675071
0.024280045,0.79361016,0.27470228,0.3128908
0.016924495,0.879987,0.22574116,0.07977687
0.021729302,0.82222533,0.2561598,0.31388795
0.017570281,0.87618846,0.24546407,0.081383504
0.017588358,0.84469736,0.21143241,0.23404504
0.012701536,0.9045955,0.1877481,0.16751476
0.1102449,0.4564501,0.85953736,0.020997895
0.095768586,0.3625035,0.803866,0.019283842
0.01491844,0.8730422,0.23528887,0.07465249
0.05937632,0.34576157,0.8688677,0.00880481
0.07288519,0.31846362,0.9617402,0.0025993278
0.013957148,0.8902937,0.19414808,0.19829674
0.010903412,0.9188358,0.17303224,0.15412274
0.0077607194,0.9354219,0.20856689,0.068779655
0.068819106,0.3070829,0.9142732,0.005931929
0.008930439,0.9212023,0.16548255,0.08953844
0.029230246,0.777323,0.32837886,0.07751319
0.009049806,0.9096342,0.22095366,0.10453056
0.014686194,0.87254024,0.23182528,0.1780045
0.0072387373,0.9285101,0.18938906,0.110669635
0.032965604,0.7646299,0.32158923,0.110177465
0.023894368,0.85230607,0.35154688,0.07628075
0.020997271,0.77765226,0.21701474,0.5951786
0.0734418,0.48222026,0.58128417,0.05633049
0.011470695,0.91218245,0.2065878,0.103914306
0.079755686,0.35193184,0.93198746,0.0056988318
0.1308269,0.46666676,0.7803066,0.034380667
0.03106312,0.7762608,0.3127719,0.09085617
0.019085305,0.86103165,0.21095844,0.23865992
0.05081389,0.6114821,0.4423972,0.08065864
0.008130545,0.92619616,0.16684462,0.105529234
0.019888643,0.8008677,0.26060814,0.24465369
0.015068694,0.8997797,0.23149478,0.08729134
0.0127281835,0.90353465,0.21982464,0.082632676
0.042635016,0.78230035,0.3687241,0.07706313
0.012607604,0.8941766,0.22624813,0.12998924
0.08285804,0.4683192,0.5838646,0.071189374
0.015590488,0.79304767,0.21616739,0.22816913
0.024052842,0.8246037,0.34380522,0.06486625
0.079715945,0.33347332,0.9438721,0.004649585
0.09071013,0.43923333,0.63080573,0.06002945
0.020082586,0.8094837,0.24191904,0.23257548
